Date,Code,Name,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjusted Price
13-May-22,XPRS,Express Kenya Plc,3.14,4.9,3.85,3.9,3.86,3.67,0.19,5.18%,500,-
13-May-22,HBE,Homeboyz Entertainment Plc,4.66,4.66,4.66,4.66,4.66,4.66,-,-,-,-
13-May-22,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,-,-,-,-
13-May-22,LKL,Longhorn Publishers Plc,2.93,4.49,3.4,3.64,3.44,3.5,-0.06,1.71%,"4,000",-
13-May-22,NBV,Nairobi Business Ventures Ltd,2.91,13.8,3.6,3.92,3.66,3.6,0.06,1.67%,"10,100",-
13-May-22,NMG,Nation Media Group Plc,16.2,26.5,20,20.4,20.1,19.95,0.15,0.75%,"1,400",-
13-May-22,SMER,Sameer Africa Plc,2.18,4,2.7,2.75,2.75,2.75,-,-,"21,300",-
13-May-22,SGL,Standard Group Plc,11.9,20,13,13,13,13,-,-,"1,000",-
13-May-22,TPSE,TPS Eastern Africa (Serena) Ltd,10.5,17,12,12,12,12,-,-,-,-
13-May-22,UCHM,Uchumi Supermarket Plc,0.17,0.29,0.19,0.19,0.19,0.2,-0.01,5.00%,900,-
13-May-22,SCAN,WPP ScanGroup Plc,3.08,6.1,3.59,3.6,3.59,3.41,0.18,5.28%,"25,300",-
13-May-22,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-
13-May-22,BAMB,Bamburi Cement Ltd,33,40,36.8,37,37,36.95,0.05,0.14%,"17,700",-
13-May-22,CRWN,Crown Paints Kenya Plc,19.05,42.8,37.5,40,38.8,37.5,1.3,3.47%,400,-
13-May-22,CABL,East African Cables Ltd,0.9,1.62,1,1.12,1.03,1.08,-0.05,4.63%,"24,500",-
13-May-22,PORT,East African Portland Cement Ltd,6,9.54,6.94,6.94,6.94,6.94,-,-,-,-
13-May-22,KEGN,Kenya Electricity Generating Company Plc,3.4,5.1,3.52,3.59,3.55,3.58,-0.03,0.84%,"84,300",-
13-May-22,KPLC-P4,KPLC-P4,4.1,4.53,4.11,4.11,4.11,4.11,-,-,-,-
13-May-22,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
13-May-22,KPLC,Kenya Power and Lighting Company Plc,1.29,2.45,1.41,1.49,1.46,1.41,0.05,3.55%,"286,800",-
13-May-22,TOTL,Total Kenya Ltd,22.05,27.5,23,24.5,23.05,23.2,-0.15,0.65%,"6,400",-
13-May-22,UMME,Umeme Ltd,5.4,8.48,7.96,8,8,7.82,0.18,2.30%,"50,500",-
13-May-22,BRIT,Britam Holdings Plc,6.2,8.78,6.7,6.98,6.72,6.72,-,-,"219,000",-
13-May-22,CIC,CIC Insurance Group Ltd,1.94,3.5,2.05,2.2,2.1,2.17,-0.07,3.23%,"40,900",-
13-May-22,JUB,Jubilee Holdings Ltd,248,392,265,265,265,265,-,-,-,-
13-May-22,KNRE,Kenya Re-Insurance Corporation Ltd,2,2.8,2.13,2.25,2.22,2.15,0.07,3.26%,"4,600",-
13-May-22,LBTY,Liberty Kenya Holdings Ltd,5,10.3,5.7,5.7,5.7,5.78,-0.08,1.38%,200,-
13-May-22,SLAM,Sanlam Kenya Plc,9,15,14.5,14.9,14.85,14.9,-0.05,0.34%,"4,000",-
13-May-22,CTUM,Centum Investment Company Plc,9.6,18,11.6,11.95,11.6,11.55,0.05,0.43%,"501,100",-
13-May-22,HAFR,Home Afrika Ltd,0.3,0.47,0.33,0.35,0.34,0.34,-,-,"16,400",-
13-May-22,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
13-May-22,OCH,Olympia Capital Holdings Ltd,1.63,2.31,2.28,2.28,2.28,2.28,-,-,-,-
13-May-22,TCL,Trans-Century Plc,1,1.66,1.18,1.18,1.18,1.16,0.02,1.72%,500,-
13-May-22,NSE,Nairobi Securities Exchange Plc,6.9,10.9,8.14,8.4,8.38,8.14,0.24,2.95%,"4,500",-
13-May-22,BOC,BOC Kenya Plc,61.25,98,78.5,78.5,78.5,78.5,-,-,-,-
13-May-22,BAT,British American Tobacco Kenya Plc,400,512,421,424,423,421,2,0.48%,300,-
13-May-22,CARB,Carbacid Investments Plc,10,13.5,11.4,11.4,11.4,12,-0.6,5.00%,100,-
13-May-22,EABL,East African Breweries Ltd,139,194,140.5,142.5,141.5,140.25,1.25,0.89%,"14,400",-
13-May-22,FTGH,Flame Tree Group Holdings Ltd,1.1,1.45,1.19,1.19,1.19,1.17,0.02,1.71%,"5,000",-
13-May-22,ORCH,Kenya Orchards Ltd,10.4,10.4,10.4,10.4,10.4,10.4,-,-,-,-
13-May-22,MSC,Mumias Sugar Company Ltd,0.27,0.27,0.27,0.27,0.27,0.27,-,-,-,-
13-May-22,UNGA,Unga Group Ltd,26.1,36.4,28.5,28.5,28.5,28.5,-,-,"1,200",-
13-May-22,SCOM,Safaricom Plc,27.5,45.25,30,31.8,30.2,31.85,-1.65,5.18%,"2,640,500",-
13-May-22,FAHR,Stanlib Fahari Income-REIT,5.4,7.48,5.64,5.74,5.72,5.54,0.18,3.25%,"6,700",-
13-May-22,GLD,ABSA NewGold ETF,"1,780.00","2,135.00","2,135.00","2,135.00","2,135.00","2,135.00",-,-,-,-
16-May-22,EGAD,Eaagads Ltd,10,15,13.1,13.1,13.1,13.1,-,-,-,-
16-May-22,KUKZ,Kakuzi Plc,360,427,400,400,400,400,-,-,-,-
16-May-22,KAPC,Kapchorua Tea Kenya Plc,80,101,90,99,95.5,90,5.5,6.11%,500,-
16-May-22,LIMT,Limuru Tea Plc,260,350,320,320,320,320,-,-,-,-
16-May-22,SASN,Sasini Plc,16.75,22.6,20.75,21,20.8,20.75,0.05,0.24%,600,-
16-May-22,WTK,Williamson Tea Kenya Plc,120,154.75,126.75,126.75,126.75,126.75,-,-,-,-
16-May-22,CGEN,Car and General (K) Ltd,11,70,33,35,33.6,32,1.6,5.00%,"1,000",-
16-May-22,ABSA,ABSA Bank Kenya Plc,8.8,12.95,9.76,9.94,9.86,9.7,0.16,1.65%,"44,400",-
16-May-22,BKG,BK Group Plc,24.3,40,30,30,30,30,-,-,"2,100",-
16-May-22,COOP,Co-operative Bank of Kenya Ltd,11.5,14,12.05,12.5,12.15,12.25,-0.1,0.82%,"221,700",-
16-May-22,DTK,Diamond Trust Bank Kenya Ltd,51.25,69,52,56.75,52.75,53.75,-1,1.86%,"9,700",-
16-May-22,EQTY,Equity Group Holdings Plc,40.05,55,45.05,46,45.6,45.5,0.1,0.22%,"247,700",-
16-May-22,HFCK,HF Group Ltd,2.8,5.2,2.94,3.14,3.04,2.99,0.05,1.67%,"3,100",-
16-May-22,IMH,I & M Holdings Plc,17.85,24.25,17.95,17.95,17.95,17.95,-,-,"1,500",-
16-May-22,KCB,KCB Group Plc,34,50.75,35.2,35.75,35.4,35.75,-0.35,0.98%,"1,315,400",-
16-May-22,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-
16-May-22,NCBA,NCBA Group Plc,23,29,26.25,27,26.5,26.5,-,-,"228,600",-
16-May-22,SBIC,Stanbic Holdings Plc,78,106,104,104,104,103.25,0.75,0.73%,"3,000",-
16-May-22,SCBK,Standard Chartered Bank Kenya Ltd,121,148.75,124,124.75,124.75,124.75,-,-,"62,500",-
16-May-22,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-
16-May-22,EVRD,Eveready East Africa Ltd,0.77,1.27,0.84,0.85,0.85,0.88,-0.03,3.41%,"1,600",-
16-May-22,XPRS,Express Kenya Plc,3.14,4.9,3.86,3.86,3.86,3.86,-,-,-,-
16-May-22,HBE,Homeboyz Entertainment Plc,4.66,4.66,4.66,4.66,4.66,4.66,-,-,-,-
16-May-22,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,-,-,-,-
16-May-22,LKL,Longhorn Publishers Plc,3.07,4.49,3.44,3.44,3.44,3.44,-,-,-,-
16-May-22,NBV,Nairobi Business Ventures Ltd,3.49,13.8,3.52,3.9,3.87,3.66,0.21,5.74%,"1,200",-
16-May-22,NMG,Nation Media Group Plc,15.4,26.5,20,20.4,20.35,20.1,0.25,1.24%,"1,100",-
16-May-22,SMER,Sameer Africa Plc,2.18,4,2.58,3,2.85,2.75,0.1,3.64%,"1,400",-
16-May-22,SGL,Standard Group Plc,11.9,20,13,13,13,13,-,-,100,-
16-May-22,TPSE,TPS Eastern Africa (Serena) Ltd,10.5,17,12.45,12.45,12.45,12,0.45,3.75%,300,-
16-May-22,UCHM,Uchumi Supermarket Plc,0.17,0.29,0.19,0.19,0.19,0.19,-,-,500,-
16-May-22,SCAN,WPP ScanGroup Plc,3.25,6.1,3.5,3.7,3.64,3.59,0.05,1.39%,"18,600",-
16-May-22,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-
16-May-22,BAMB,Bamburi Cement Ltd,33,40,36.5,37,36.95,37,-0.05,0.14%,"67,700",-
16-May-22,CRWN,Crown Paints Kenya Plc,19.05,42.8,39,39,39,38.8,0.2,0.52%,100,-
16-May-22,CABL,East African Cables Ltd,0.9,1.62,0.95,1.1,1.04,1.03,0.01,0.97%,"11,000",-
16-May-22,PORT,East African Portland Cement Ltd,6,9.54,6.94,6.94,6.94,6.94,-,-,300,-
16-May-22,KEGN,Kenya Electricity Generating Company Plc,3.49,5.1,3.53,3.59,3.55,3.55,-,-,"72,700",-
16-May-22,KPLC-P4,KPLC-P4,4.1,4.53,4.11,4.11,4.11,4.11,-,-,-,-
16-May-22,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
16-May-22,KPLC,Kenya Power and Lighting Company Plc,1.29,2.45,1.4,1.49,1.43,1.46,-0.03,2.05%,"246,500",-
16-May-22,TOTL,Total Kenya Ltd,22.05,27.5,23.2,23.2,23.2,23.05,0.15,0.65%,100,-
16-May-22,UMME,Umeme Ltd,5.4,8.48,7.8,8,7.82,8,-0.18,2.25%,"8,200",-
16-May-22,BRIT,Britam Holdings Plc,6.2,8.78,6.6,6.72,6.64,6.72,-0.08,1.19%,"11,100",-
16-May-22,CIC,CIC Insurance Group Ltd,1.94,3.5,2.05,2.1,2.09,2.1,-0.01,0.48%,"12,800",-
16-May-22,JUB,Jubilee Holdings Ltd,248,392,265,265,265,265,-,-,-,-
16-May-22,KNRE,Kenya Re-Insurance Corporation Ltd,2.04,2.8,2.15,2.3,2.23,2.22,0.01,0.45%,"22,100",-
16-May-22,LBTY,Liberty Kenya Holdings Ltd,5.18,10.3,5.78,5.8,5.8,5.7,0.1,1.75%,200,-
16-May-22,SLAM,Sanlam Kenya Plc,9,15,14.85,14.85,14.85,14.85,-,-,"1,000",-
16-May-22,CTUM,Centum Investment Company Plc,11.5,18,11.55,12,11.65,11.6,0.05,0.43%,"10,300",-
16-May-22,HAFR,Home Afrika Ltd,0.3,0.47,0.34,0.36,0.36,0.34,0.02,5.88%,"7,900",-
16-May-22,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
16-May-22,OCH,Olympia Capital Holdings Ltd,1.63,2.31,2.08,2.08,2.08,2.28,-0.2,8.77%,100,-
16-May-22,TCL,Trans-Century Plc,1,1.66,1.1,1.2,1.11,1.18,-0.07,5.93%,"7,500",-
16-May-22,NSE,Nairobi Securities Exchange Plc,6.9,10.9,8,8.38,8,8.38,-0.38,4.53%,"278,200",-
16-May-22,BOC,BOC Kenya Plc,61.25,98,75,75,75,78.5,-3.5,4.46%,100,-
16-May-22,BAT,British American Tobacco Kenya Plc,400,512,421,448,428.75,423,5.75,1.36%,400,-
16-May-22,CARB,Carbacid Investments Plc,10,13.5,11.4,12,11.5,11.4,0.1,0.88%,600,-
16-May-22,EABL,East African Breweries Ltd,139,194,142,142.5,142.5,141.5,1,0.71%,"510,500",-
16-May-22,FTGH,Flame Tree Group Holdings Ltd,1.1,1.45,1.1,1.23,1.15,1.19,-0.04,3.36%,"2,700",-
16-May-22,ORCH,Kenya Orchards Ltd,10.4,10.4,10.4,10.4,10.4,10.4,-,-,-,-
16-May-22,MSC,Mumias Sugar Company Ltd,0.27,0.27,0.27,0.27,0.27,0.27,-,-,-,-
16-May-22,UNGA,Unga Group Ltd,26.1,36.4,28.5,28.5,28.5,28.5,-,-,-,-
16-May-22,SCOM,Safaricom Plc,30,45.25,30.1,31,30.3,30.2,0.1,0.33%,"12,643,600",-
16-May-22,FAHR,Stanlib Fahari Income-REIT,5.5,7.48,5.54,5.74,5.74,5.72,0.02,0.35%,"3,100",-
16-May-22,GLD,ABSA NewGold ETF,"1,780.00","2,135.00","2,135.00","2,135.00","2,135.00","2,135.00",-,-,-,-
17-May-22,EGAD,Eaagads Ltd,10,15,13.1,13.1,13.1,13.1,-,-,-,-
17-May-22,KUKZ,Kakuzi Plc,360,427,400,400,400,400,-,-,-,-
17-May-22,KAPC,Kapchorua Tea Kenya Plc,80,101,95.5,95.5,95.5,95.5,-,-,-,-
17-May-22,LIMT,Limuru Tea Plc,260,350,320,320,320,320,-,-,-,-
17-May-22,SASN,Sasini Plc,16.75,22.6,20.5,20.8,20.55,20.8,-0.25,1.20%,"3,100",-
17-May-22,WTK,Williamson Tea Kenya Plc,120,154.75,126.5,127,126.75,126.75,-,-,300,-
17-May-22,CGEN,Car and General (K) Ltd,11,70,32,33,32.5,33.6,-1.1,3.27%,200,-
17-May-22,ABSA,ABSA Bank Kenya Plc,8.8,12.95,9.7,9.94,9.8,9.86,-0.06,0.61%,"140,000",-
17-May-22,BKG,BK Group Plc,24.3,40,29.55,30,29.9,30,-0.1,0.33%,"1,400",-
17-May-22,COOP,Co-operative Bank of Kenya Ltd,11.5,14,12.1,12.45,12.25,12.15,0.1,0.82%,"161,400",-
17-May-22,DTK,Diamond Trust Bank Kenya Ltd,50,69,53,53,53,52.75,0.25,0.47%,"5,100",-
17-May-22,EQTY,Equity Group Holdings Plc,40.2,55,45.55,46.5,46.25,45.6,0.65,1.43%,"90,900",-
17-May-22,HFCK,HF Group Ltd,2.8,5.2,3.04,3.04,3.04,3.04,-,-,-,-
17-May-22,IMH,I & M Holdings Plc,17.85,23.8,17.95,17.95,17.95,17.95,-,-,"2,700",-
17-May-22,KCB,KCB Group Plc,34,50.75,35.4,35.85,35.55,35.4,0.15,0.42%,"42,100",-
17-May-22,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-
17-May-22,NCBA,NCBA Group Plc,23,29,26.05,26.75,26.1,26.5,-0.4,1.51%,"155,500",-
17-May-22,SBIC,Stanbic Holdings Plc,78,106,104,104,104,104,-,-,400,-
17-May-22,SCBK,Standard Chartered Bank Kenya Ltd,121,148.75,124.5,124.75,124.5,124.75,-0.25,0.20%,"26,800",-
17-May-22,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-
17-May-22,EVRD,Eveready East Africa Ltd,0.77,1.27,0.8,0.83,0.8,0.85,-0.05,5.88%,"1,400",-
17-May-22,XPRS,Express Kenya Plc,3.14,4.9,3.86,3.86,3.86,3.86,-,-,-,-
17-May-22,HBE,Homeboyz Entertainment Plc,4.66,4.66,4.66,4.66,4.66,4.66,-,-,-,-
17-May-22,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,-,-,-,-
17-May-22,LKL,Longhorn Publishers Plc,3.07,4.49,3.25,3.25,3.25,3.44,-0.19,5.52%,"4,100",-
17-May-22,NBV,Nairobi Business Ventures Ltd,3.17,13.8,3.49,3.94,3.52,3.87,-0.35,9.04%,"115,800",-
17-May-22,NMG,Nation Media Group Plc,15.6,26.5,20.3,20.4,20.4,20.35,0.05,0.25%,"1,600",-
17-May-22,SMER,Sameer Africa Plc,2.18,4,2.64,2.64,2.64,2.85,-0.21,7.37%,"2,600",-
17-May-22,SGL,Standard Group Plc,11.9,20,13,13,13,13,-,-,100,-
17-May-22,TPSE,TPS Eastern Africa (Serena) Ltd,10.5,17,12.45,12.45,12.45,12.45,-,-,-,-
17-May-22,UCHM,Uchumi Supermarket Plc,0.17,0.29,0.19,0.2,0.2,0.19,0.01,5.26%,"3,400",-
17-May-22,SCAN,WPP ScanGroup Plc,3.25,6.1,3.5,3.7,3.66,3.64,0.02,0.55%,"70,600",-
17-May-22,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-
17-May-22,BAMB,Bamburi Cement Ltd,33,40,36.2,36.95,36.9,36.95,-0.05,0.14%,"29,700",-
17-May-22,CRWN,Crown Paints Kenya Plc,19.05,42.8,39,39,39,39,-,-,-,-
17-May-22,CABL,East African Cables Ltd,0.9,1.62,1,1.03,1.02,1.04,-0.02,1.92%,"1,300",-
17-May-22,PORT,East African Portland Cement Ltd,6,9.54,7,7,7,6.94,0.06,0.86%,200,-
17-May-22,KEGN,Kenya Electricity Generating Company Plc,3.45,5.1,3.51,3.59,3.52,3.55,-0.03,0.85%,"129,700",-
17-May-22,KPLC-P4,KPLC-P4,4.1,4.53,4.11,4.11,4.11,4.11,-,-,-,-
17-May-22,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
17-May-22,KPLC,Kenya Power and Lighting Company Plc,1.29,2.45,1.4,1.49,1.41,1.43,-0.02,1.40%,"532,800",-
17-May-22,TOTL,Total Kenya Ltd,22.05,27.5,23,23,23,23.2,-0.2,0.86%,"1,200",-
17-May-22,UMME,Umeme Ltd,5.4,8.48,7.8,8,8,7.82,0.18,2.30%,"36,100",-
17-May-22,BRIT,Britam Holdings Plc,6.2,8.78,6.6,6.8,6.66,6.64,0.02,0.30%,"4,400",-
17-May-22,CIC,CIC Insurance Group Ltd,1.94,3.5,1.98,2.05,2,2.09,-0.09,4.31%,"98,000",-
17-May-22,JUB,Jubilee Holdings Ltd,248,392,265,265,265,265,-,-,100,-
17-May-22,KNRE,Kenya Re-Insurance Corporation Ltd,2,2.8,2.11,2.22,2.15,2.23,-0.08,3.59%,"60,900",-
17-May-22,LBTY,Liberty Kenya Holdings Ltd,5.18,10.3,5.8,5.8,5.8,5.8,-,-,"1,700",-
17-May-22,SLAM,Sanlam Kenya Plc,9,15,14.85,14.85,14.85,14.85,-,-,-,-
17-May-22,CTUM,Centum Investment Company Plc,11,18,11.5,11.6,11.5,11.65,-0.15,1.29%,"18,700",-
17-May-22,HAFR,Home Afrika Ltd,0.3,0.47,0.33,0.36,0.33,0.36,-0.03,8.33%,"346,500",-
17-May-22,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
17-May-22,OCH,Olympia Capital Holdings Ltd,1.63,2.31,2.08,2.08,2.08,2.08,-,-,"1,200",-
17-May-22,TCL,Trans-Century Plc,1,1.66,1,1.18,1.05,1.11,-0.06,5.41%,"1,100",-
17-May-22,NSE,Nairobi Securities Exchange Plc,6.9,10.9,7.82,7.96,7.96,8,-0.04,0.50%,"7,300",-
17-May-22,BOC,BOC Kenya Plc,61.25,98,75,75,75,75,-,-,-,-
17-May-22,BAT,British American Tobacco Kenya Plc,400,512,410,450,416.5,428.75,-12.25,2.86%,"5,100",-
17-May-22,CARB,Carbacid Investments Plc,10,13.5,11.5,12,11.5,11.5,-,-,"5,000",-
17-May-22,EABL,East African Breweries Ltd,139,194,142,143,142.5,142.5,-,-,"17,700",-
17-May-22,FTGH,Flame Tree Group Holdings Ltd,1.1,1.45,1.1,1.2,1.13,1.15,-0.02,1.74%,"2,700",-
17-May-22,ORCH,Kenya Orchards Ltd,10.4,10.4,10.4,10.4,10.4,10.4,-,-,-,-
17-May-22,MSC,Mumias Sugar Company Ltd,0.27,0.27,0.27,0.27,0.27,0.27,-,-,-,-
17-May-22,UNGA,Unga Group Ltd,26.1,36.4,28.5,28.5,28.5,28.5,-,-,-,-
17-May-22,SCOM,Safaricom Plc,28,45.25,30.1,30.55,30.45,30.3,0.15,0.50%,"5,200,100",-
17-May-22,FAHR,Stanlib Fahari Income-REIT,5.5,7.48,5.74,5.74,5.74,5.74,-,-,"4,300",-
17-May-22,GLD,ABSA NewGold ETF,"1,780.00","2,135.00","2,135.00","2,135.00","2,135.00","2,135.00",-,-,-,-
18-May-22,EGAD,Eaagads Ltd,10,15,13.1,13.1,13.1,13.1,-,-,-,-
18-May-22,KUKZ,Kakuzi Plc,360,427,400,400,400,400,-,-,-,-
18-May-22,KAPC,Kapchorua Tea Kenya Plc,80,101,95.5,95.5,95.5,95.5,-,-,-,-
18-May-22,LIMT,Limuru Tea Plc,260,350,320,320,320,320,-,-,800,-
18-May-22,SASN,Sasini Plc,16.75,22.6,20.5,21,20.7,20.55,0.15,0.73%,"7,700",-
18-May-22,WTK,Williamson Tea Kenya Plc,120,154.75,130,130,130,126.75,3.25,2.56%,600,-
18-May-22,CGEN,Car and General (K) Ltd,11,70,30,31,30.5,32.5,-2,6.15%,200,-
18-May-22,ABSA,ABSA Bank Kenya Plc,8.84,12.95,9.7,9.8,9.78,9.8,-0.02,0.20%,"70,400",-
18-May-22,BKG,BK Group Plc,24.3,40,29.55,30,29.75,29.9,-0.15,0.50%,"3,600",-
18-May-22,COOP,Co-operative Bank of Kenya Ltd,11.5,14,11.9,12.25,12,12.25,-0.25,2.04%,"356,900",-
18-May-22,DTK,Diamond Trust Bank Kenya Ltd,50,69,50,52.75,50,53,-3,5.66%,"21,000",-
18-May-22,EQTY,Equity Group Holdings Plc,40.5,55,45.75,47,45.85,46.25,-0.4,0.86%,"366,400",-
18-May-22,HFCK,HF Group Ltd,2.8,5.2,2.99,3.1,3,3.04,-0.04,1.32%,"3,700",-
18-May-22,IMH,I & M Holdings Plc,17.7,23.5,17.9,17.9,17.9,17.95,-0.05,0.28%,800,-
18-May-22,KCB,KCB Group Plc,34,50.75,34.5,35.55,35,35.55,-0.55,1.55%,"1,520,700",-
18-May-22,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-
18-May-22,NCBA,NCBA Group Plc,23,29,26.1,26.7,26.6,26.1,0.5,1.92%,"194,700",-
18-May-22,SBIC,Stanbic Holdings Plc,78,106,98,104,104,104,-,-,"18,800",-
18-May-22,SCBK,Standard Chartered Bank Kenya Ltd,121,148.75,124,124.5,124.25,124.5,-0.25,0.20%,"33,700",-
18-May-22,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-
18-May-22,EVRD,Eveready East Africa Ltd,0.77,1.27,0.8,0.8,0.8,0.8,-,-,900,-
18-May-22,XPRS,Express Kenya Plc,3.14,4.9,3.86,3.86,3.86,3.86,-,-,-,-
18-May-22,HBE,Homeboyz Entertainment Plc,4.66,4.66,4.66,4.66,4.66,4.66,-,-,-,-
18-May-22,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,-,-,-,-
18-May-22,LKL,Longhorn Publishers Plc,3.07,4.49,3.25,3.25,3.25,3.25,-,-,-,-
18-May-22,NBV,Nairobi Business Ventures Ltd,2.91,13.8,3.17,3.6,3.2,3.52,-0.32,9.09%,"168,900",-
18-May-22,NMG,Nation Media Group Plc,15.8,26.5,19.6,20.4,19.9,20.4,-0.5,2.45%,"10,300",-
18-May-22,SMER,Sameer Africa Plc,2.18,4,2.51,2.64,2.54,2.64,-0.1,3.79%,"12,500",-
18-May-22,SGL,Standard Group Plc,11.9,20,12.8,12.8,12.8,13,-0.2,1.54%,100,-
18-May-22,TPSE,TPS Eastern Africa (Serena) Ltd,10.5,17,12.45,12.45,12.45,12.45,-,-,-,-
18-May-22,UCHM,Uchumi Supermarket Plc,0.17,0.29,0.2,0.21,0.2,0.2,-,-,"10,900",-
18-May-22,SCAN,WPP ScanGroup Plc,3.2,6.1,3.4,3.65,3.44,3.66,-0.22,6.01%,"51,600",-
18-May-22,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-
18-May-22,BAMB,Bamburi Cement Ltd,33,40,36.65,36.95,36.8,36.9,-0.1,0.27%,"27,200",-
18-May-22,CRWN,Crown Paints Kenya Plc,19.05,42.8,39,39,39,39,-,-,-,-
18-May-22,CABL,East African Cables Ltd,0.9,1.62,1,1.07,1.02,1.02,-,-,"21,500",-
18-May-22,PORT,East African Portland Cement Ltd,6,9.54,7,7,7,7,-,-,-,-
18-May-22,KEGN,Kenya Electricity Generating Company Plc,3.45,5.1,3.45,3.52,3.51,3.52,-0.01,0.28%,"326,100",-
18-May-22,KPLC-P4,KPLC-P4,4.1,4.53,4.11,4.11,4.11,4.11,-,-,-,-
18-May-22,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
18-May-22,KPLC,Kenya Power and Lighting Company Plc,1.29,2.45,1.39,1.48,1.4,1.41,-0.01,0.71%,"395,600",-
18-May-22,TOTL,Total Kenya Ltd,22.05,27.5,22.8,23,22.9,23,-0.1,0.43%,"2,500",-
18-May-22,UMME,Umeme Ltd,5.4,8.48,7.82,8,7.98,8,-0.02,0.25%,"3,900",-
18-May-22,BRIT,Britam Holdings Plc,6.2,8.78,6.5,6.7,6.64,6.66,-0.02,0.30%,"151,600",-
18-May-22,CIC,CIC Insurance Group Ltd,1.94,3.5,2,2.1,2.05,2,0.05,2.50%,"41,200",-
18-May-22,JUB,Jubilee Holdings Ltd,248,392,264,264,264,265,-1,0.38%,"1,000",-
18-May-22,KNRE,Kenya Re-Insurance Corporation Ltd,2,2.8,2,2.23,2.05,2.15,-0.1,4.65%,"170,900",-
18-May-22,LBTY,Liberty Kenya Holdings Ltd,5,10.3,5.22,5.7,5.28,5.8,-0.52,8.97%,"14,700",-
18-May-22,SLAM,Sanlam Kenya Plc,9,15,14.85,14.85,14.85,14.85,-,-,-,-
18-May-22,CTUM,Centum Investment Company Plc,10.5,18,11,11.5,11.45,11.5,-0.05,0.43%,"31,000",-
18-May-22,HAFR,Home Afrika Ltd,0.3,0.47,0.33,0.36,0.34,0.33,0.01,3.03%,"13,800",-
18-May-22,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
18-May-22,OCH,Olympia Capital Holdings Ltd,1.63,2.31,2.08,2.08,2.08,2.08,-,-,-,-
18-May-22,TCL,Trans-Century Plc,1,1.66,1,1.01,1.01,1.05,-0.04,3.81%,"1,700",-
18-May-22,NSE,Nairobi Securities Exchange Plc,6.9,10.9,7.82,8,7.9,7.96,-0.06,0.75%,"73,800",-
18-May-22,BOC,BOC Kenya Plc,61.25,98,75,75,75,75,-,-,-,-
18-May-22,BAT,British American Tobacco Kenya Plc,400,512,420,420,420,416.5,3.5,0.84%,500,-
18-May-22,CARB,Carbacid Investments Plc,10,13.5,11.55,12,11.95,11.5,0.45,3.91%,"26,500",-
18-May-22,EABL,East African Breweries Ltd,139,194,140,142.5,140,142.5,-2.5,1.75%,"204,700",-
18-May-22,FTGH,Flame Tree Group Holdings Ltd,1.1,1.45,1.13,1.15,1.14,1.13,0.01,0.88%,300,-
18-May-22,ORCH,Kenya Orchards Ltd,10.4,10.4,10.4,10.4,10.4,10.4,-,-,-,-
18-May-22,MSC,Mumias Sugar Company Ltd,0.27,0.27,0.27,0.27,0.27,0.27,-,-,-,-
18-May-22,UNGA,Unga Group Ltd,26.1,36.4,28.5,28.5,28.5,28.5,-,-,-,-
18-May-22,SCOM,Safaricom Plc,27.5,45.25,28,30.5,29.45,30.45,-1,3.28%,"6,899,300",-
